"subjectId" "activity" "V1" "V2" "V3" "V4" "V5" "V40" "V41" "V42" "V43" "V44" "V45" "V80" "V81" "V82" "V83" "V84" "V85" "V120" "V121" "V122" "V123" "V124" "V125" "V160" "V161" "V162" "V163" "V164" "V165" "V200" "V201" "V213" "V214" "V226" "V227" "V239" "V240" "V252" "V253" "V265" "V266" "V267" "V268" "V269" "V270" "V344" "V345" "V346" "V347" "V348" "V349" "V423" "V424" "V425" "V426" "V427" "V428" "V502" "V503" "V515" "V516" "V528" "V529" "V541" "V542"
"23" 17 "sitting" 0.273637590822641 -0.0170634745358491 -0.110020373493849 -0.726604261136226 -0.69873479216917 0.147081694700755 0.730643531509434 -0.0102539504528302 -0.0471562589226415 -0.974188029698113 -0.960680171396226 0.154182262206415 0.08269047086 0.0101653131381132 -0.00319385465792453 -0.772242200222642 -0.757804094798868 0.0627581644520755 -0.0195846188778264 -0.0788830552372755 0.0795935694916981 -0.841458331660377 -0.809718432867925 -0.22661060881283 -0.103491347726038 -0.0404391298567925 -0.0527108136213208 -0.863912821132075 -0.839339477584906 -0.172621488889434 -0.686476820794717 -0.121026938986038 -0.686476820794717 -0.121026938986038 -0.775760563254717 -0.104265138353774 -0.764675748217547 -0.134800076491283 -0.849786178792453 -0.109137541318 -0.753137376917472 -0.71776713364234 -0.768188725064151 -0.717246389161509 -0.707786998338491 -0.987068729698113 -0.795381704024528 -0.78156625029434 -0.841547003622642 -0.769088735749811 -0.748849195189811 -0.988187545660377 -0.824027081279245 -0.811462499433962 -0.811119726490566 -0.848030070792453 -0.810337474226415 -0.991711978754717 -0.740667048686415 -0.518013955192453 -0.774571437356604 -0.673123893644528 -0.831350432716981 -0.484500308358491 -0.858227314377358
"24" 17 "standing" 0.275037981747573 -0.0187717447257282 -0.107088805592233 -0.304479616925534 -0.228089685806311 -0.0021981888407767 0.617363413009709 -0.0226900198058252 0.0580703614466019 -0.965554761165049 -0.95399856 -0.0933295911553398 0.0781014953038835 0.00417793025524272 0.0178740909208738 -0.451978216757282 -0.439429524492233 -0.00989864233281554 -0.0020206535223301 -0.0925593320679612 0.070416774513301 -0.546889652912621 -0.649472681941748 0.247438503493641 -0.1190789103 -0.0359117110547573 -0.046061223208932 -0.594076501359223 -0.791639479029126 -0.115170346140777 -0.264493090446019 -0.0182265932893204 -0.264493090446019 -0.0182265932893204 -0.49245284776699 0.00622382826475728 -0.448515068843689 -0.057762244 -0.70920322631068 -0.0351584213708738 -0.391007680050485 -0.303228505325728 -0.592258642912621 -0.275159715456311 -0.240259282249515 -0.975005537378641 -0.514200830776699 -0.471405087165049 -0.702142109223301 -0.438446827908738 -0.442691766859223 -0.976118404757282 -0.483478201703884 -0.680278572427184 -0.51006755184466 -0.569447478654369 -0.635261543786408 -0.973059555048544 -0.403114961887379 -0.591109897950485 -0.499479367087379 -0.520133677929126 -0.610365070582524 -0.51556642676699 -0.754248213883495
"25" 19 "standing" 0.269723487105556 -0.0182031515710306 -0.118277180099383 -0.574658922919194 -0.507035084992639 0.152493066087278 0.475323016 0.0964052626666667 0.233011401195083 -0.958290447861111 -0.95925383425 0.175558561323889 0.0774171147766389 0.0115812421960876 -0.00186198850195833 -0.571088266146083 -0.571311190432222 -0.00915121527863889 -0.0385723953346511 -0.0681420603177778 0.0883609591559167 -0.637789914575556 -0.643866300560306 -0.211363429495306 -0.0895939425055556 -0.0383208736670278 -0.0569649444286945 -0.618836206634444 -0.725991380623889 -0.169826316053611 -0.531507362111361 -0.0944196037356111 -0.531507362111361 -0.0944196037356111 -0.5762252472125 -0.0143635160228611 -0.548919668132222 -0.0838070012175 -0.683436541824444 -0.0827028501833333 -0.587050355097528 -0.521888076609778 -0.647026298284028 -0.5708979748225 -0.530901585022361 -0.890328877269444 -0.593157169174611 -0.596694943936944 -0.680924493180556 -0.586910128980833 -0.572596722878 -0.893768668694444 -0.553089575942778 -0.641337299817778 -0.602625307818389 -0.666071315599889 -0.650105402347778 -0.922707125555556 -0.556404444967972 -0.619923645403611 -0.576064647812278 -0.707005982963056 -0.636287999799167 -0.547001152686111 -0.719519008752778
"26" 21 "standing" 0.277466525522059 -0.0176664578561765 -0.10877848058848 -0.672323867377451 -0.565585190336299 0.115715630752696 0.645775957808823 -0.0750963071446078 0.0321851774362745 -0.965586634460784 -0.969330818455882 -0.043004634573652 0.0822207874776961 0.00350107553584853 -0.010659072671299 -0.699763344205784 -0.66515912310562 0.177158601301471 -0.0276346639303578 -0.0784719736838971 0.0861212668362745 -0.79617228689951 -0.765057760637255 -0.00276565434828431 -0.100558317889216 -0.0408236141863333 -0.0533861046416422 -0.792483156720588 -0.815859336004902 -0.147096820937623 -0.620309259553676 -0.0386087193459135 -0.620309259553676 -0.0386087193459135 -0.703461275879657 -0.0731918015763971 -0.693779224517157 -0.0888848806166912 -0.807817403137255 -0.143709884891667 -0.693486097144118 -0.59377821414902 -0.707713799021814 -0.665349663426471 -0.578748586831863 -0.96774569370098 -0.71641413145049 -0.678615118728922 -0.767351986555392 -0.709800728388235 -0.674102360655147 -0.968571202818627 -0.752040828651961 -0.759325714811275 -0.709471420465686 -0.811026710110294 -0.771388318823529 -0.97818946129902 -0.658664719514706 -0.583876378965196 -0.679742584809363 -0.59207221201152 -0.776473060171569 -0.588907241585049 -0.826275026053922
"27" 22 "standing" 0.274767690046106 -0.0168273604077383 -0.108670376782866 -0.546089975548692 -0.491188426241526 0.185246219220156 0.609390874922118 0.0315098683115265 0.23588786398215 -0.95850446411215 -0.957323093436449 0.200721203545981 0.0791031130417757 0.0152572466619626 -0.0072287329753271 -0.584963756862305 -0.560470117123364 0.15915700641215 -0.00800630644716511 -0.0949661116922118 0.0812406584647975 -0.695919202960436 -0.784052281090343 -0.144134782438318 -0.109257561827445 -0.0384616223750156 -0.0582144293519003 -0.708898710199377 -0.859924419844237 -0.171421066866044 -0.504099198287601 -0.106124931011869 -0.504099198287601 -0.106124931011869 -0.609772829890966 -0.00690789267850467 -0.637666108456075 -0.0268998462148598 -0.794681311214953 -0.0760050479352025 -0.594929652065732 -0.508172778206231 -0.687320961149533 -0.528958812567601 -0.51558097336324 -0.943441932398754 -0.60425320237352 -0.574318114038941 -0.739701808286604 -0.602457991412617 -0.576391814080349 -0.945358588224299 -0.639575654479751 -0.79139974588785 -0.643363339819315 -0.714977903442368 -0.782046079563863 -0.947051582866044 -0.574333164853583 -0.567814392923053 -0.585442501515888 -0.511359499661994 -0.728166770031153 -0.527147083164299 -0.830191956697819
"28" 23 "standing" 0.273493254730108 -0.019589258786828 -0.109093982385242 -0.622594039757258 -0.532078546615699 0.204291205108333 0.662324737580645 0.0146209197354839 0.0518662466372043 -0.964393040295699 -0.960318907096774 0.159071830793521 0.0778588215843817 0.0200470964972984 -0.000717680881887096 -0.608183751830914 -0.61898123051828 0.272328065232151 -0.0220890418013172 -0.0825972963754032 0.074694942324328 -0.755738625241936 -0.500338191139785 -0.231299588568925 -0.0966990737225806 -0.0432722741798387 -0.0621959093526344 -0.728692138333333 -0.546043593651882 -0.30079017879457 -0.532754757205108 -0.11980388690914 -0.532754757205108 -0.11980388690914 -0.58640067170914 -0.0548695924814516 -0.544207964433387 -0.10463410029086 -0.623412641977151 0.0134625077265323 -0.599080886430645 -0.548483208943548 -0.49021281618414 -0.633839114436559 -0.554471679592177 -0.909623236021505 -0.617521836605645 -0.628231338392742 -0.578870810235484 -0.635054351475538 -0.636977610060753 -0.90978923577957 -0.685136501518817 -0.497783811010484 -0.617685416736559 -0.779197054064516 -0.50785054741371 -0.965257828225806 -0.529029284118011 -0.630005218853495 -0.542663319457527 -0.681184723083333 -0.534657191683602 -0.617142129177151 -0.584111049810215
"29" 25 "standing" 0.274069916107602 -0.0185440541740351 -0.109293279122807 -0.787137363888889 -0.611614171529825 0.0116547078539474 0.617567726023392 0.0880683538245614 0.276947228143363 -0.946597675643275 -0.892577652526316 0.026783969651462 0.0773547777173392 0.00794005842154971 -0.00927954163523684 -0.845000271081871 -0.778038380964912 -0.0763961743369298 -0.012304898377193 -0.0778616409423099 0.102279039896287 -0.747938599023392 -0.81201447497076 -0.236011895339181 -0.106956810491754 -0.039178116686345 -0.0558615330477193 -0.819645866695906 -0.92376429619883 -0.122039618774298 -0.650083046388889 0.00136698347566082 -0.650083046388889 0.00136698347566082 -0.830168934298246 -0.136589456762807 -0.702316028245614 0.00691816767236842 -0.882302748976608 -0.239762339142982 -0.809614156959064 -0.673067384719298 -0.778129476754386 -0.779480419415205 -0.607896348903216 -0.991465809766082 -0.851328086169591 -0.792166122660819 -0.877055875847953 -0.852442084853801 -0.777826411520468 -0.993649076520468 -0.743406970894737 -0.85574348497076 -0.797282735263158 -0.752721567766082 -0.791294122017544 -0.994916567368421 -0.756372819397661 -0.563893511112866 -0.828189280994152 -0.516610324689766 -0.807444065877193 -0.53957614118386 -0.905391691608187
"30" 25 "laying" 0.281587895671642 -0.0232940871262687 -0.111342868820896 -0.35449578219403 -0.122076968631343 -0.201214676243284 0.95220845 -0.16165490480597 0.0466790853059701 -0.967471422238806 -0.944533584477612 -0.145933941820896 0.104281423896716 -0.00154458795223881 -0.015790759761791 -0.550905335373134 -0.439023398955224 -0.0282476891641791 0.0446095071791045 -0.114724830571343 0.0844635376626866 -0.352327987776119 -0.447250805820896 0.294889211477612 -0.114935814892537 -0.0380204553547761 -0.0541320693262687 -0.508540971940298 -0.794738742238806 -0.0882440081940298 -0.242882056238806 0.135678088646269 -0.242882056238806 0.135678088646269 -0.544945887313433 0.00422848874477612 -0.234817039132836 0.0436239836091045 -0.682856995671642 -0.290034374579104 -0.436034489253731 -0.227198247731343 -0.536272947910448 -0.326181856286567 -0.126670021822388 -0.981800163731343 -0.563297812686567 -0.477200653134328 -0.708871252238806 -0.579391492537313 -0.43525080158209 -0.98390637 -0.308711959208955 -0.595633568656716 -0.489308655223881 -0.372271685656716 -0.377961868955224 -0.986000774029851 -0.381844136656716 -0.755018563432836 -0.529074730447761 -0.452890998507463 -0.482637288955224 -0.553889948328358 -0.725791752835821
"31" 26 "laying" 0.2730365808625 -0.0161687277463495 -0.107637894928571 -0.623101031168367 -0.585967142418112 0.154561322995663 0.615123534668367 0.10870478277551 0.234107010472449 -0.96781789994898 -0.959713562227041 0.229759376393367 0.0808743261341837 0.00767709978181122 -0.00724891943768878 -0.682815652993112 -0.678386582086227 0.0127334921704847 -0.020659932105102 -0.0827415060904082 0.0917853294044643 -0.766673970339286 -0.800675471045918 -0.254958358859923 -0.0988125627461224 -0.040476400288852 -0.0558282743354031 -0.732321370690816 -0.836112175331633 -0.181869952947832 -0.600932264175765 -0.0705082549148724 -0.600932264175765 -0.0705082549148724 -0.694917859209184 0.00435349747548469 -0.694597662936224 -0.0784602919170918 -0.798325916709184 -0.0127232345195408 -0.65109030186199 -0.610425833240306 -0.724046087155612 -0.61349959767602 -0.600274809826276 -0.969983158673469 -0.699413168295663 -0.696726473912755 -0.76956529125 -0.694314518927551 -0.6803580612 -0.971583030510204 -0.703109561068878 -0.799353075357143 -0.689404846813775 -0.78740310059949 -0.803635337372449 -0.977871272576531 -0.6317569828625 -0.617271297821684 -0.679278323637755 -0.625751216105357 -0.770504884821429 -0.568792938145944 -0.823865297193878
"32" 27 "laying" 0.277264567074468 -0.0167969215592152 -0.110848300413564 -0.660976085218085 -0.630460488658511 0.210613966874601 0.627230079867021 0.032242387143617 0.14116869604876 -0.974620173404255 -0.972505174787234 0.203353660412234 0.0768320396617021 0.00617714992829521 -0.00495000607441489 -0.700549974357447 -0.674792293475665 0.126150843563856 -0.0608887602789628 -0.0552177945716489 0.108947089653191 -0.795853557018617 -0.802048718989362 -0.213302787373936 -0.0893066039356303 -0.0450414487725798 -0.0586254676047872 -0.8210758325 -0.837320211489362 -0.137240110917633 -0.627947737417819 -0.103791642539096 -0.627947737417819 -0.103791642539096 -0.70180744799867 -0.0969437376992287 -0.694016019806117 -0.103564766894149 -0.823067662473404 -0.134360131752926 -0.681454795855319 -0.641267840429521 -0.715482857547872 -0.654659392263298 -0.649506674776596 -0.968102709734043 -0.714554678365692 -0.694509658473138 -0.76857445225266 -0.712857956529255 -0.675744794384308 -0.968860748962766 -0.768505711292553 -0.795433953608777 -0.702788513114362 -0.806288410297872 -0.808791849202128 -0.975086676675532 -0.667185803946808 -0.697827826617819 -0.688572791044947 -0.631641320984043 -0.785953610106383 -0.53967537362766 -0.837585999827128
"33" 28 "laying" 0.277532554764398 -0.0191721442063089 -0.109710873104188 -0.649040391307853 -0.573651895933508 0.0249844611486126 0.62376789513089 -0.14757775521466 -0.0469931021049738 -0.973873328062827 -0.960365626256545 -0.134631385823482 0.0807263062382199 0.0138224436546073 0.000824208324801046 -0.680813725392147 -0.651619848945026 0.103389348097775 -0.064496354556466 -0.0471474023101021 0.100840281329581 -0.740276591873298 -0.741285540196335 -0.0501202827151832 -0.0881213551172775 -0.0447972595862042 -0.0607680707408115 -0.720515676293194 -0.825038783246073 -0.23603788155411 -0.610030902501309 -0.0530375117037173 -0.610030902501309 -0.0530375117037173 -0.689429387759162 -0.0505930038282173 -0.648538641430367 -0.0645200858246073 -0.78929494326178 -0.159034752953717 -0.654156519193717 -0.584932500113874 -0.715134474431937 -0.647807192984293 -0.595110472615916 -0.970187240497382 -0.686723799059424 -0.670718095926963 -0.779061720358639 -0.704073382410995 -0.654855915271466 -0.970017687172775 -0.674356656020942 -0.747067907931937 -0.673513886890838 -0.762030978010471 -0.740819453429319 -0.976605311256544 -0.628763247405236 -0.61462636607801 -0.675428720467801 -0.612522023235026 -0.73790809206911 -0.621167550689005 -0.806882151753927
"34" 29 "laying" 0.279111521944767 -0.018471953048314 -0.108675612269477 -0.574295395364826 -0.598400275636657 0.183195123992471 0.683067625610465 0.115489757911628 0.208215370043721 -0.973282885843023 -0.964643161017442 0.315675967878488 0.0788382324713372 0.00900161248883721 -0.00355290542467733 -0.623456414216366 -0.635499779848779 0.0786830469118314 -0.0101831910869331 -0.0882883296441861 0.0881626266546221 -0.73469927369157 -0.634569173421512 -0.130875765558343 -0.100707751809855 -0.0464322029527616 -0.052785999031686 -0.736117664139535 -0.853639613139535 -0.0825718458107558 -0.553585593347965 -0.0486612479003198 -0.553585593347965 -0.0486612479003198 -0.664538060484884 -0.0447853077252326 -0.602228993700349 -0.0762147465662791 -0.802293906366279 -0.20864651869157 -0.579901000186134 -0.587686308146221 -0.680547675465116 -0.5727879490375 -0.630978844851831 -0.957086441540698 -0.629875853152035 -0.641289075786337 -0.768433928313954 -0.651564188964826 -0.655526116655523 -0.957088262034884 -0.685747413486628 -0.735972301656977 -0.689221357718023 -0.752567831707849 -0.588857987485174 -0.969637746773256 -0.589294014734302 -0.684531116735465 -0.609879937469099 -0.721968309647093 -0.722018434984302 -0.61090805500843 -0.840464164156977
"35" 30 "laying" 0.276305836721932 -0.0175856077340209 -0.10589355727859 -0.615890785389034 -0.519047387875457 -0.0731762491522976 0.696858200678851 0.0512698188974987 0.184343178348037 -0.974319118563969 -0.952288292767624 -0.150781239767885 0.0734799270148825 0.00730438257971279 -0.000653871890373369 -0.679007254150131 -0.6607705539047 0.0210015119944125 -0.0354229280326632 -0.0717482452402089 0.0834544586693995 -0.671005846122715 -0.538990663942298 -0.12437835701671 -0.0926769005274151 -0.0412903779669452 -0.0493556177875196 -0.780636429556136 -0.79894807305483 0.00419606993224543 -0.538131194183003 0.0156356700728198 -0.538131194183003 0.0156356700728198 -0.697050126998956 -0.0613266527167363 -0.510032754098198 0.0486629021589034 -0.785870931331593 -0.142213704439031 -0.635650125322193 -0.55849001001906 -0.634958546900783 -0.609238911508407 -0.531321491840992 -0.966196151436031 -0.685307771157441 -0.671673670524282 -0.755432212793734 -0.701879208571802 -0.672622022924282 -0.966699485770235 -0.667418236692689 -0.629910665959817 -0.615699347830287 -0.676801995680601 -0.496310421449608 -0.984320551018277 -0.600372067046214 -0.687026182382506 -0.656339723754047 -0.575800840653525 -0.669600510563003 -0.470270666193212 -0.811292332428198
